image,original,disease,area,grow,points
V006_77_1_08_04_03_13_1_6135w_20201207_109_a0008.jpg,V006_77_1_08_04_03_13_1_6135w_20201207_109.jpg,8,3,13,"[{'xtl': 578, 'ytl': 22, 'xbr': 2252, 'ybr': 1687}]"
V006_77_1_08_04_02_13_1_6135w_20201127_40_a0001.jpg,V006_77_1_08_04_02_13_1_6135w_20201127_40.jpg,8,2,13,"[{'xtl': 662, 'ytl': 1147, 'xbr': 1615, 'ybr': 2016}]"
V006_77_1_08_04_03_12_2_3742w_20201202_49_a0000.jpg,V006_77_1_08_04_03_12_2_3742w_20201202_49.jpg,8,3,12,"[{'xtl': 200, 'ytl': 0, 'xbr': 3398, 'ybr': 1852}]"
V006_77_1_08_04_03_13_2_2653w_20201127_38_a0002.jpg,V006_77_1_08_04_03_13_2_2653w_20201127_38.jpg,8,3,13,"[{'xtl': 1084, 'ytl': 388, 'xbr': 3592, 'ybr': 2432}]"
V006_77_1_07_04_02_13_1_6135w_20201216_49_a0004.jpg,V006_77_1_07_04_02_13_1_6135w_20201216_49.jpg,7,2,13,"[{'xtl': 2300, 'ytl': 413, 'xbr': 3751, 'ybr': 1786}]"
V006_77_1_07_04_02_13_1_3108w_20201214_44_a0001.jpg,V006_77_1_07_04_02_13_1_3108w_20201214_44.jpg,7,2,13,"[{'xtl': 666, 'ytl': 3, 'xbr': 1694, 'ybr': 874}]"
V006_77_1_07_04_02_12_1_3742w_20201120_81_a0001.jpg,V006_77_1_07_04_02_12_1_3742w_20201120_81.jpg,7,2,12,"[{'xtl': 225, 'ytl': 1507, 'xbr': 981, 'ybr': 2536}]"
V006_77_1_07_04_02_13_1_3108w_20201120_7_a0005.jpg,V006_77_1_07_04_02_13_1_3108w_20201120_7.jpg,7,2,13,"[{'xtl': 529, 'ytl': 544, 'xbr': 1123, 'ybr': 961}]"
V006_77_1_07_04_02_13_2_3742w_20201218_56_a0007.jpg,V006_77_1_07_04_02_13_2_3742w_20201218_56.jpg,7,2,13,"[{'xtl': 1271, 'ytl': 1189, 'xbr': 1812, 'ybr': 2838}]"
V006_77_1_07_04_02_13_1_4660w_20201216_58_a0001.jpg,V006_77_1_07_04_02_13_1_4660w_20201216_58.jpg,7,2,13,"[{'xtl': 482, 'ytl': 1169, 'xbr': 1610, 'ybr': 2295}]"
V006_77_1_08_04_03_13_2_2653w_20201204_90_a0004.jpg,V006_77_1_08_04_03_13_2_2653w_20201204_90.jpg,8,3,13,"[{'xtl': 120, 'ytl': 1573, 'xbr': 940, 'ybr': 2702}]"
V006_77_1_07_04_02_13_2_3742w_20201228_100_a0000.jpg,V006_77_1_07_04_02_13_2_3742w_20201228_100.jpg,7,2,13,"[{'xtl': 717, 'ytl': 1, 'xbr': 2190, 'ybr': 1319}]"
V006_77_1_08_04_03_13_2_2653w_20201210_141_a0000.jpg,V006_77_1_08_04_03_13_2_2653w_20201210_141.jpg,8,3,13,"[{'xtl': 1012, 'ytl': 44, 'xbr': 3084, 'ybr': 2732}]"
V006_77_1_08_04_02_13_1_1886w_20201127_41_a0002.jpg,V006_77_1_08_04_02_13_1_1886w_20201127_41.jpg,8,2,13,"[{'xtl': 730, 'ytl': 207, 'xbr': 1947, 'ybr': 1500}]"
V006_77_1_07_04_02_13_2_2653w_20201214_53_a0005.jpg,V006_77_1_07_04_02_13_2_2653w_20201214_53.jpg,8,2,13,"[{'xtl': 643, 'ytl': 931, 'xbr': 1740, 'ybr': 2430}]"
V006_77_1_07_04_02_13_1_3108w_20201222_73_a0004.jpg,V006_77_1_07_04_02_13_1_3108w_20201222_73.jpg,7,2,13,"[{'xtl': 334, 'ytl': 1964, 'xbr': 1907, 'ybr': 3455}]"
V006_77_1_08_04_03_13_1_1886w_20201120_20_a0006.jpg,V006_77_1_08_04_03_13_1_1886w_20201120_20.jpg,8,3,13,"[{'xtl': 0, 'ytl': 1375, 'xbr': 1525, 'ybr': 3186}]"
V006_77_1_08_04_03_12_1_3742w_20201202_50_a0004.jpg,V006_77_1_08_04_03_12_1_3742w_20201202_50.jpg,8,3,12,"[{'xtl': 459, 'ytl': 406, 'xbr': 1957, 'ybr': 939}]"
V006_77_1_07_04_02_13_1_2653w_20201223_90_a0008.jpg,V006_77_1_07_04_02_13_1_2653w_20201223_90.jpg,7,2,13,"[{'xtl': 948, 'ytl': 1765, 'xbr': 2208, 'ybr': 2958}]"
V006_77_1_07_04_02_13_1_6135w_20201229_113_a0003.jpg,V006_77_1_07_04_02_13_1_6135w_20201229_113.jpg,7,2,13,"[{'xtl': 1076, 'ytl': 856, 'xbr': 2417, 'ybr': 2309}]"
V006_77_1_08_04_03_13_2_6135w_20201209_133_a0009.jpg,V006_77_1_08_04_03_13_2_6135w_20201209_133.jpg,8,3,13,"[{'xtl': 972, 'ytl': 433, 'xbr': 2661, 'ybr': 3564}]"
V006_77_1_07_04_02_13_3_2653w_20210105_130_a0003.jpg,V006_77_1_07_04_02_13_3_2653w_20210105_130.jpg,7,2,13,"[{'xtl': 1333, 'ytl': 723, 'xbr': 2763, 'ybr': 1908}]"
V006_77_1_08_04_03_13_2_3108w_20201127_38_a0003.jpg,V006_77_1_08_04_03_13_2_3108w_20201127_38.jpg,8,3,13,"[{'xtl': 712, 'ytl': 772, 'xbr': 2628, 'ybr': 2496}]"
V006_77_1_07_04_02_13_1_6135w_20201222_65_a0007.jpg,V006_77_1_07_04_02_13_1_6135w_20201222_65.jpg,7,2,13,"[{'xtl': 0, 'ytl': 1681, 'xbr': 662, 'ybr': 2830}]"
V006_77_1_07_04_02_13_3_1886w_20201228_80_a0003.jpg,V006_77_1_07_04_02_13_3_1886w_20201228_80.jpg,7,2,13,"[{'xtl': 387, 'ytl': 915, 'xbr': 2116, 'ybr': 2556}]"
V006_77_1_08_04_05_13_2_3248b_20201207_120_a0007.jpg,V006_77_1_08_04_05_13_2_3248b_20201207_120.jpg,8,5,13,"[{'xtl': 1643, 'ytl': 81, 'xbr': 2213, 'ybr': 1456}]"
V006_77_1_08_04_03_13_2_2653w_20201207_123_a0005.jpg,V006_77_1_08_04_03_13_2_2653w_20201207_123.jpg,8,3,13,"[{'xtl': 207, 'ytl': 252, 'xbr': 1108, 'ybr': 1652}]"
V006_77_1_07_04_02_13_1_1886w_20201218_60_a0006.jpg,V006_77_1_07_04_02_13_1_1886w_20201218_60.jpg,7,2,13,"[{'xtl': 1404, 'ytl': 448, 'xbr': 2616, 'ybr': 1551}]"
V006_77_1_08_04_03_13_3_2653w_20201204_98_a0005.jpg,V006_77_1_08_04_03_13_3_2653w_20201204_98.jpg,8,3,13,"[{'xtl': 450, 'ytl': 470, 'xbr': 1381, 'ybr': 1602}]"
V006_77_1_08_04_03_13_1_4660w_20201123_24_a0003.jpg,V006_77_1_08_04_03_13_1_4660w_20201123_24.jpg,8,3,13,"[{'xtl': 939, 'ytl': 539, 'xbr': 3628, 'ybr': 2380}]"
V006_77_1_08_04_03_13_1_6135w_20201203_66_a0000.jpg,V006_77_1_08_04_03_13_1_6135w_20201203_66.jpg,8,3,13,"[{'xtl': 130, 'ytl': 303, 'xbr': 1452, 'ybr': 1908}]"
V006_77_1_07_04_01_13_3_3742w_20201126_12_a0009.jpg,V006_77_1_07_04_01_13_3_3742w_20201126_12.jpg,7,1,13,"[{'xtl': 1627, 'ytl': 329, 'xbr': 2861, 'ybr': 1524}]"
V006_77_1_07_04_02_13_1_3321w_20201214_98_a0006.jpg,V006_77_1_07_04_02_13_1_3321w_20201214_98.jpg,7,2,13,"[{'xtl': 161, 'ytl': 1, 'xbr': 1908, 'ybr': 2280}]"
V006_77_1_07_04_02_13_1_6135w_20201210_32_a0004.jpg,V006_77_1_07_04_02_13_1_6135w_20201210_32.jpg,7,2,13,"[{'xtl': 120, 'ytl': 2180, 'xbr': 917, 'ybr': 3345}]"
V006_77_1_07_04_02_13_3_1886w_20210104_118_a0008.jpg,V006_77_1_07_04_02_13_3_1886w_20210104_118.jpg,7,2,13,"[{'xtl': 44, 'ytl': 28, 'xbr': 3360, 'ybr': 2940}]"
V006_77_1_08_04_01_13_3_6135w_20201219_122019_a0000.jpg,V006_77_1_08_04_01_13_3_6135w_20201219_122019.jpg,8,1,13,"[{'xtl': 1576, 'ytl': 970, 'xbr': 2247, 'ybr': 1575}]"
V006_77_1_08_04_03_13_2_2653w_20201207_106_a0003.jpg,V006_77_1_08_04_03_13_2_2653w_20201207_106.jpg,8,3,13,"[{'xtl': 307, 'ytl': 471, 'xbr': 1678, 'ybr': 1269}]"
V006_77_1_08_04_03_13_1_6135w_20201202_58_a0002.jpg,V006_77_1_08_04_03_13_1_6135w_20201202_58.jpg,8,3,13,"[{'xtl': 160, 'ytl': 1267, 'xbr': 1762, 'ybr': 2848}]"
V006_77_1_08_04_03_13_1_6135w_20201207_109_a0005.jpg,V006_77_1_08_04_03_13_1_6135w_20201207_109.jpg,8,3,13,"[{'xtl': 578, 'ytl': 221, 'xbr': 2252, 'ybr': 1886}]"
V006_77_1_08_04_02_13_1_3108w_20201127_41_a0008.jpg,V006_77_1_08_04_02_13_1_3108w_20201127_41.jpg,8,2,13,"[{'xtl': 2142, 'ytl': 491, 'xbr': 2800, 'ybr': 1589}]"
V006_77_1_08_04_03_13_2_1886w_20201126_34_a0008.jpg,V006_77_1_08_04_03_13_2_1886w_20201126_34.jpg,8,3,13,"[{'xtl': 183, 'ytl': 109, 'xbr': 1170, 'ybr': 1413}]"
V006_77_1_08_04_02_13_2_2653w_20201127_39_a0006.jpg,V006_77_1_08_04_02_13_2_2653w_20201127_39.jpg,8,2,13,"[{'xtl': 1410, 'ytl': 725, 'xbr': 2148, 'ybr': 1443}]"
V006_77_1_07_04_01_13_3_3321w_20201219_132256_a0003.jpg,V006_77_1_07_04_01_13_3_3321w_20201219_132256.jpg,7,1,13,"[{'xtl': 1343, 'ytl': 1027, 'xbr': 2643, 'ybr': 2335}]"
V006_77_1_07_04_02_13_1_3321w_20201218_55_a0002.jpg,V006_77_1_07_04_02_13_1_3321w_20201218_55.jpg,7,2,13,"[{'xtl': 622, 'ytl': 974, 'xbr': 2527, 'ybr': 2977}]"
V006_77_1_08_04_03_13_1_3108w_20201204_89_a0000.jpg,V006_77_1_08_04_03_13_1_3108w_20201204_89.jpg,8,3,13,"[{'xtl': 608, 'ytl': 492, 'xbr': 3048, 'ybr': 2268}]"
V006_77_1_07_04_01_13_3_1886w_20201222_63_a0005.jpg,V006_77_1_07_04_01_13_3_1886w_20201222_63.jpg,7,1,13,"[{'xtl': 1145, 'ytl': 925, 'xbr': 1591, 'ybr': 1376}]"
V006_77_1_08_04_03_13_1_6135w_20201204_101_a0004.jpg,V006_77_1_08_04_03_13_1_6135w_20201204_101.jpg,8,3,13,"[{'xtl': 702, 'ytl': 385, 'xbr': 1907, 'ybr': 3047}]"
V006_77_1_08_04_03_13_1_6135w_20201204_80_a0006.jpg,V006_77_1_08_04_03_13_1_6135w_20201204_80.jpg,8,3,13,"[{'xtl': 752, 'ytl': 305, 'xbr': 2564, 'ybr': 3428}]"
V006_77_1_08_04_03_13_1_4660w_20201123_22_a0007.jpg,V006_77_1_08_04_03_13_1_4660w_20201123_22.jpg,8,3,13,"[{'xtl': 691, 'ytl': 355, 'xbr': 3365, 'ybr': 2407}]"
V006_77_1_07_04_02_13_1_4660w_20210105_149_a0005.jpg,V006_77_1_07_04_02_13_1_4660w_20210105_149.jpg,7,2,13,"[{'xtl': 1740, 'ytl': 341, 'xbr': 2654, 'ybr': 1535}]"
V006_77_1_07_04_02_13_2_3321w_20201219_123503_a0001.jpg,V006_77_1_07_04_02_13_2_3321w_20201219_123503.jpg,7,2,13,"[{'xtl': 895, 'ytl': 860, 'xbr': 3509, 'ybr': 2856}]"
V006_77_1_08_04_02_13_1_1886w_20201127_41_a0000.jpg,V006_77_1_08_04_02_13_1_1886w_20201127_41.jpg,8,2,13,"[{'xtl': 730, 'ytl': 207, 'xbr': 1947, 'ybr': 1500}]"
V006_77_1_07_04_02_13_3_1886w_20201228_151_a0005.jpg,V006_77_1_07_04_02_13_3_1886w_20201228_151.jpg,7,2,13,"[{'xtl': 2336, 'ytl': 1650, 'xbr': 3939, 'ybr': 3294}]"
V006_77_1_07_04_02_13_1_3108w_20210104_125_a0003.jpg,V006_77_1_07_04_02_13_1_3108w_20210104_125.jpg,7,2,13,"[{'xtl': 870, 'ytl': 221, 'xbr': 2429, 'ybr': 1797}]"
V006_77_1_07_04_01_13_2_1886w_20201209_30_a0007.jpg,V006_77_1_07_04_01_13_2_1886w_20201209_30.jpg,7,1,13,"[{'xtl': 621, 'ytl': 1027, 'xbr': 1104, 'ybr': 1670}]"
V006_77_1_07_04_02_13_3_1886w_20201229_96_a0000.jpg,V006_77_1_07_04_02_13_3_1886w_20201229_96.jpg,7,2,13,"[{'xtl': 2924, 'ytl': 1972, 'xbr': 8074, 'ybr': 4081}]"
V006_77_1_08_04_03_13_1_2653w_20201118_8_a0003.jpg,V006_77_1_08_04_03_13_1_2653w_20201118_8.jpg,8,3,13,"[{'xtl': 33, 'ytl': 11, 'xbr': 3928, 'ybr': 1891}]"
V006_77_1_07_04_02_13_1_3108w_20201214_47_a0005.jpg,V006_77_1_07_04_02_13_1_3108w_20201214_47.jpg,7,2,13,"[{'xtl': 1533, 'ytl': 557, 'xbr': 2601, 'ybr': 1882}]"
V006_77_1_07_04_02_13_1_3108w_20201209_29_a0005.jpg,V006_77_1_07_04_02_13_1_3108w_20201209_29.jpg,7,2,13,"[{'xtl': 918, 'ytl': 60, 'xbr': 2064, 'ybr': 1276}]"
V006_77_1_07_04_02_13_1_2653w_20201229_108_a0004.jpg,V006_77_1_07_04_02_13_1_2653w_20201229_108.jpg,7,2,13,"[{'xtl': 606, 'ytl': 1075, 'xbr': 2085, 'ybr': 1848}]"
V006_77_1_07_04_02_13_1_6135w_20201209_29_a0008.jpg,V006_77_1_07_04_02_13_1_6135w_20201209_29.jpg,7,2,13,"[{'xtl': 115, 'ytl': 479, 'xbr': 1051, 'ybr': 1463}]"
V006_77_1_07_04_02_13_2_2653w_20201218_68_a0008.jpg,V006_77_1_07_04_02_13_2_2653w_20201218_68.jpg,7,2,13,"[{'xtl': 1318, 'ytl': 156, 'xbr': 2698, 'ybr': 1300}]"
V006_77_1_07_04_05_13_1_3108w_20201229_113_a0005.jpg,V006_77_1_07_04_05_13_1_3108w_20201229_113.jpg,7,5,13,"[{'xtl': 854, 'ytl': 1702, 'xbr': 1317, 'ybr': 2405}]"
V006_77_1_08_04_03_13_3_2653w_20201207_112_a0008.jpg,V006_77_1_08_04_03_13_3_2653w_20201207_112.jpg,8,3,13,"[{'xtl': 544, 'ytl': 352, 'xbr': 2256, 'ybr': 3200}]"
V006_77_1_07_04_02_13_1_2653w_20201223_86_a0007.jpg,V006_77_1_07_04_02_13_1_2653w_20201223_86.jpg,7,2,13,"[{'xtl': 674, 'ytl': 768, 'xbr': 1998, 'ybr': 2355}]"
V006_77_1_08_04_03_13_1_3742w_20201210_166_a0008.jpg,V006_77_1_08_04_03_13_1_3742w_20201210_166.jpg,8,3,13,"[{'xtl': 288, 'ytl': 1675, 'xbr': 3023, 'ybr': 2976}]"
V006_77_1_08_04_03_13_2_2653w_20201209_131_a0002.jpg,V006_77_1_08_04_03_13_2_2653w_20201209_131.jpg,8,3,13,"[{'xtl': 958, 'ytl': 660, 'xbr': 3992, 'ybr': 2906}]"
V006_77_1_07_04_02_13_1_4660w_20201218_63_a0007.jpg,V006_77_1_07_04_02_13_1_4660w_20201218_63.jpg,7,2,13,"[{'xtl': 190, 'ytl': 1341, 'xbr': 908, 'ybr': 2016}]"
V006_77_1_07_04_05_13_1_6135w_20201210_39_a0004.jpg,V006_77_1_07_04_05_13_1_6135w_20201210_39.jpg,7,5,13,"[{'xtl': 997, 'ytl': 2389, 'xbr': 1246, 'ybr': 2965}]"
V006_77_1_07_04_02_13_3_3742w_20201219_132250_a0001.jpg,V006_77_1_07_04_02_13_3_3742w_20201219_132250.jpg,7,2,13,"[{'xtl': 965, 'ytl': 563, 'xbr': 2682, 'ybr': 2079}]"
V006_77_1_08_04_03_13_1_6135w_20201204_87_a0004.jpg,V006_77_1_08_04_03_13_1_6135w_20201204_87.jpg,8,3,13,"[{'xtl': 208, 'ytl': 334, 'xbr': 1501, 'ybr': 1928}]"
V006_77_1_08_04_03_13_2_3321w_20201209_135_a0006.jpg,V006_77_1_08_04_03_13_2_3321w_20201209_135.jpg,8,3,13,"[{'xtl': 732, 'ytl': 0, 'xbr': 3236, 'ybr': 1705}]"
V006_77_1_08_04_03_13_1_3248b_20201202_51_a0009.jpg,V006_77_1_08_04_03_13_1_3248b_20201202_51.jpg,8,3,13,"[{'xtl': 828, 'ytl': 3, 'xbr': 2644, 'ybr': 1348}]"
V006_77_1_07_04_01_13_3_1886w_20201209_26_a0002.jpg,V006_77_1_07_04_01_13_3_1886w_20201209_26.jpg,7,1,13,"[{'xtl': 2095, 'ytl': 613, 'xbr': 3041, 'ybr': 1456}]"
V006_77_1_08_04_03_12_1_3742w_20201202_55_a0002.jpg,V006_77_1_08_04_03_12_1_3742w_20201202_55.jpg,8,3,12,"[{'xtl': 0, 'ytl': 1668, 'xbr': 1578, 'ybr': 3828}]"
V006_77_1_07_04_01_13_3_3108w_20201210_36_a0005.jpg,V006_77_1_07_04_01_13_3_3108w_20201210_36.jpg,7,1,13,"[{'xtl': 668, 'ytl': 1654, 'xbr': 1256, 'ybr': 2294}]"
V006_77_1_08_04_02_13_2_4660w_20201207_119_a0005.jpg,V006_77_1_08_04_02_13_2_4660w_20201207_119.jpg,8,2,13,"[{'xtl': 1781, 'ytl': 1069, 'xbr': 2572, 'ybr': 1899}]"
V006_77_1_08_04_03_13_3_2653w_20201210_142_a0005.jpg,V006_77_1_08_04_03_13_3_2653w_20201210_142.jpg,8,3,13,"[{'xtl': 440, 'ytl': 328, 'xbr': 1125, 'ybr': 1914}]"
V006_77_1_07_04_01_13_3_3248b_20201126_15_a0007.jpg,V006_77_1_07_04_01_13_3_3248b_20201126_15.jpg,7,1,13,"[{'xtl': 1476, 'ytl': 1304, 'xbr': 2820, 'ybr': 2452}]"
V006_77_1_07_04_02_13_1_6135w_20201209_139_a0000.jpg,V006_77_1_07_04_02_13_1_6135w_20201209_139.jpg,7,2,13,"[{'xtl': 2340, 'ytl': 478, 'xbr': 2993, 'ybr': 1223}]"
V006_77_1_07_04_02_13_1_2653w_20201209_33_a0009.jpg,V006_77_1_07_04_02_13_1_2653w_20201209_33.jpg,7,2,13,"[{'xtl': 1282, 'ytl': 494, 'xbr': 2391, 'ybr': 1700}]"
V006_77_1_08_04_03_13_1_2653w_20201118_9_a0001.jpg,V006_77_1_08_04_03_13_1_2653w_20201118_9.jpg,8,3,13,"[{'xtl': 322, 'ytl': 715, 'xbr': 1547, 'ybr': 1933}]"
V006_77_1_08_04_03_13_2_6135w_20201204_95_a0001.jpg,V006_77_1_08_04_03_13_2_6135w_20201204_95.jpg,8,3,13,"[{'xtl': 204, 'ytl': 399, 'xbr': 1363, 'ybr': 1255}]"
V006_77_1_08_04_03_13_1_1886w_20201204_100_a0001.jpg,V006_77_1_08_04_03_13_1_1886w_20201204_100.jpg,8,3,13,"[{'xtl': 474, 'ytl': 1136, 'xbr': 1887, 'ybr': 3135}]"
V006_77_1_07_04_02_13_2_3742w_20201223_90_a0003.jpg,V006_77_1_07_04_02_13_2_3742w_20201223_90.jpg,7,2,13,"[{'xtl': 797, 'ytl': 2093, 'xbr': 1493, 'ybr': 3379}]"
V006_77_1_07_04_02_13_2_3742w_20210104_124_a0001.jpg,V006_77_1_07_04_02_13_2_3742w_20210104_124.jpg,7,2,13,"[{'xtl': 976, 'ytl': 884, 'xbr': 2246, 'ybr': 2054}]"
V006_77_1_07_04_02_13_2_3248b_20210105_128_a0002.jpg,V006_77_1_07_04_02_13_2_3248b_20210105_128.jpg,7,2,13,"[{'xtl': 1339, 'ytl': 7, 'xbr': 2838, 'ybr': 1428}]"
V006_77_1_08_04_03_13_1_6135w_20201126_29_a0009.jpg,V006_77_1_08_04_03_13_1_6135w_20201126_29.jpg,8,3,13,"[{'xtl': 577, 'ytl': 94, 'xbr': 1478, 'ybr': 1306}]"
V006_77_1_07_04_02_13_1_4660w_20210105_144_a0000.jpg,V006_77_1_07_04_02_13_1_4660w_20210105_144.jpg,7,2,13,"[{'xtl': 1350, 'ytl': 1512, 'xbr': 2398, 'ybr': 2288}]"
V006_77_1_08_04_03_13_3_3248b_20201204_87_a0007.jpg,V006_77_1_08_04_03_13_3_3248b_20201204_87.jpg,8,3,13,"[{'xtl': 288, 'ytl': 302, 'xbr': 1554, 'ybr': 1194}]"
V006_77_1_08_04_03_12_1_3742w_20201204_99_a0005.jpg,V006_77_1_08_04_03_12_1_3742w_20201204_99.jpg,8,3,12,"[{'xtl': 896, 'ytl': 305, 'xbr': 3544, 'ybr': 2102}]"
V006_77_1_07_04_02_13_2_3248b_20201202_23_a0004.jpg,V006_77_1_07_04_02_13_2_3248b_20201202_23.jpg,8,2,13,"[{'xtl': 1448, 'ytl': 412, 'xbr': 2952, 'ybr': 2200}]"
V006_77_1_07_04_02_13_1_3248b_20201126_12_a0009.jpg,V006_77_1_07_04_02_13_1_3248b_20201126_12.jpg,7,2,13,"[{'xtl': 1024, 'ytl': 896, 'xbr': 2620, 'ybr': 2372}]"
V006_77_1_08_04_03_13_1_3248b_20201207_113_a0001.jpg,V006_77_1_08_04_03_13_1_3248b_20201207_113.jpg,8,3,13,"[{'xtl': 476, 'ytl': 831, 'xbr': 2191, 'ybr': 1906}]"
V006_77_1_08_04_02_13_3_3248b_20201203_69_a0007.jpg,V006_77_1_08_04_02_13_3_3248b_20201203_69.jpg,8,2,13,"[{'xtl': 107, 'ytl': 584, 'xbr': 820, 'ybr': 1933}]"
V006_77_1_07_04_01_13_3_2653w_20201202_21_a0001.jpg,V006_77_1_07_04_01_13_3_2653w_20201202_21.jpg,7,1,13,"[{'xtl': 297, 'ytl': 626, 'xbr': 1277, 'ybr': 1685}]"
V006_77_1_08_04_03_13_1_6135w_20201210_141_a0008.jpg,V006_77_1_08_04_03_13_1_6135w_20201210_141.jpg,8,3,13,"[{'xtl': 647, 'ytl': 626, 'xbr': 3038, 'ybr': 2949}]"
V006_77_1_07_04_02_13_2_2653w_20210105_131_a0001.jpg,V006_77_1_07_04_02_13_2_2653w_20210105_131.jpg,7,2,13,"[{'xtl': 362, 'ytl': 1512, 'xbr': 1986, 'ybr': 2908}]"
V006_77_1_07_04_02_13_3_3742w_20201219_130602_a0008.jpg,V006_77_1_07_04_02_13_3_3742w_20201219_130602.jpg,7,2,13,"[{'xtl': 712, 'ytl': 584, 'xbr': 2032, 'ybr': 1400}]"
V006_77_1_08_04_03_12_1_3742w_20201204_99_a0001.jpg,V006_77_1_08_04_03_12_1_3742w_20201204_99.jpg,8,3,12,"[{'xtl': 922, 'ytl': 488, 'xbr': 2719, 'ybr': 3136}]"
V006_77_1_07_04_02_13_1_2653w_20201216_49_a0007.jpg,V006_77_1_07_04_02_13_1_2653w_20201216_49.jpg,7,2,13,"[{'xtl': 674, 'ytl': 1177, 'xbr': 2255, 'ybr': 2579}]"
V006_77_1_08_04_03_13_1_2653w_20201126_26_a0002.jpg,V006_77_1_08_04_03_13_1_2653w_20201126_26.jpg,8,3,13,"[{'xtl': 11, 'ytl': 717, 'xbr': 1862, 'ybr': 2980}]"
V006_77_1_08_04_03_12_1_3742w_20201204_84_a0003.jpg,V006_77_1_08_04_03_12_1_3742w_20201204_84.jpg,8,3,12,"[{'xtl': 654, 'ytl': 499, 'xbr': 2527, 'ybr': 4031}]"
V006_77_1_08_04_03_13_2_1886w_20201204_93_a0003.jpg,V006_77_1_08_04_03_13_2_1886w_20201204_93.jpg,8,3,13,"[{'xtl': 528, 'ytl': 1032, 'xbr': 2320, 'ybr': 2816}]"
V006_77_1_07_04_02_13_1_6135w_20201202_130_a0003.jpg,V006_77_1_07_04_02_13_1_6135w_20201202_130.jpg,7,2,13,"[{'xtl': 1360, 'ytl': 118, 'xbr': 1960, 'ybr': 861}]"
V006_77_1_07_04_01_13_3_2653w_20201214_50_a0006.jpg,V006_77_1_07_04_01_13_3_2653w_20201214_50.jpg,7,1,13,"[{'xtl': 1510, 'ytl': 705, 'xbr': 2505, 'ybr': 1752}]"
V006_77_1_07_04_02_13_1_2653w_20201229_118_a0008.jpg,V006_77_1_07_04_02_13_1_2653w_20201229_118.jpg,7,2,13,"[{'xtl': 801, 'ytl': 122, 'xbr': 2510, 'ybr': 1202}]"
V006_77_1_08_04_02_13_2_3321w_20201126_29_a0004.jpg,V006_77_1_08_04_02_13_2_3321w_20201126_29.jpg,8,2,13,"[{'xtl': 53, 'ytl': 824, 'xbr': 1908, 'ybr': 2733}]"
V006_77_1_07_04_01_13_3_6135w_20201126_15_a0000.jpg,V006_77_1_07_04_01_13_3_6135w_20201126_15.jpg,7,1,13,"[{'xtl': 519, 'ytl': 1192, 'xbr': 848, 'ybr': 1598}]"
V006_77_1_07_04_02_13_1_6135w_20210105_140_a0001.jpg,V006_77_1_07_04_02_13_1_6135w_20210105_140.jpg,7,2,13,"[{'xtl': 1323, 'ytl': 609, 'xbr': 2124, 'ybr': 1170}]"
V006_77_1_07_04_01_13_3_3321w_20201219_121734_a0001.jpg,V006_77_1_07_04_01_13_3_3321w_20201219_121734.jpg,7,1,13,"[{'xtl': 965, 'ytl': 1347, 'xbr': 1841, 'ybr': 2554}]"
V006_77_1_08_04_03_13_2_3108w_20201209_135_a0005.jpg,V006_77_1_08_04_03_13_2_3108w_20201209_135.jpg,8,3,13,"[{'xtl': 633, 'ytl': 1053, 'xbr': 3813, 'ybr': 2289}]"
V006_77_1_08_04_03_13_1_6135w_20201203_75_a0004.jpg,V006_77_1_08_04_03_13_1_6135w_20201203_75.jpg,8,3,13,"[{'xtl': 104, 'ytl': 345, 'xbr': 1314, 'ybr': 1699}]"
V006_77_1_08_04_03_13_1_3321w_20201204_81_a0002.jpg,V006_77_1_08_04_03_13_1_3321w_20201204_81.jpg,8,3,13,"[{'xtl': 446, 'ytl': 371, 'xbr': 1452, 'ybr': 1605}]"
V006_77_1_07_04_02_13_1_4660w_20201223_82_a0003.jpg,V006_77_1_07_04_02_13_1_4660w_20201223_82.jpg,7,2,13,"[{'xtl': 2588, 'ytl': 1303, 'xbr': 3907, 'ybr': 2309}]"
V006_77_1_07_04_02_13_2_2653w_20210104_125_a0008.jpg,V006_77_1_07_04_02_13_2_2653w_20210104_125.jpg,7,2,13,"[{'xtl': 790, 'ytl': 1380, 'xbr': 2094, 'ybr': 2484}]"
V006_77_1_07_04_02_13_1_3742w_20201219_125550_a0007.jpg,V006_77_1_07_04_02_13_1_3742w_20201219_125550.jpg,7,2,13,"[{'xtl': 656, 'ytl': 823, 'xbr': 1855, 'ybr': 2281}]"
V006_77_1_08_04_03_13_1_3248b_20201126_26_a0008.jpg,V006_77_1_08_04_03_13_1_3248b_20201126_26.jpg,8,3,13,"[{'xtl': 792, 'ytl': 480, 'xbr': 2732, 'ybr': 2652}]"
V006_77_1_07_04_05_13_1_6135w_20201202_23_a0001.jpg,V006_77_1_07_04_05_13_1_6135w_20201202_23.jpg,7,5,13,"[{'xtl': 1150, 'ytl': 406, 'xbr': 1836, 'ybr': 1296}]"
V006_77_1_08_04_03_12_1_3742w_20201203_71_a0008.jpg,V006_77_1_08_04_03_12_1_3742w_20201203_71.jpg,8,3,12,"[{'xtl': 174, 'ytl': 123, 'xbr': 1769, 'ybr': 1312}]"
V006_77_1_08_04_03_13_1_3321w_20201207_111_a0003.jpg,V006_77_1_08_04_03_13_1_3321w_20201207_111.jpg,8,3,13,"[{'xtl': 633, 'ytl': 442, 'xbr': 2919, 'ybr': 1908}]"
